-0.016666666666666666,-0.016666666666666666
0.03333333333333333,-51.05
-0.03333333333333333,-51.166666666666664
-0.25,-79.16666666666667
0.2833333333333333,9.5
0.35,32.75
0.6166666666666667,34.266666666666666
-0.95,-79.33333333333333
-0.95,100.35
-1.35,-78.66666666666667
-1.35,134.26666666666668
1.3666666666666667,103.55
-1.4666666666666668,102.11666666666666
1.6,103.65
1.6333333333333333,103.83333333333333
-2.1,12.866666666666667
2.15,11.316666666666666
-2.216666666666667,-80.85
2.3666666666666667,102.2
2.5,102.81666666666666
2.7,101.96666666666667
2.716666666666667,101.93333333333334
2.75,101.58333333333333
2.8,9.816666666666666
2.8166666666666664,24.716666666666665
2.8833333333333333,101.86666666666666
3.0,101.4
3.0166666666666666,101.7
3.033333333333333,101.45
3.066666666666667,101.58333333333333
3.0833333333333335,101.61666666666666
3.1,-76.26666666666667
3.1,101.43333333333334
3.2,101.58333333333333
3.3166666666666664,101.58333333333333
-3.533333333333333,-38.86666666666667
3.6833333333333336,101.5
3.7666666666666666,10.116666666666667
3.966666666666667,103.41666666666667
4.016666666666667,9.216666666666667
4.083333333333333,101.25
4.516666666666667,103.45
4.55,101.03333333333333
4.566666666666666,101.03333333333333
-4.566666666666666,30.1
4.6,-74.08333333333333
4.65,101.1
4.883333333333333,101.96666666666667
4.933333333333334,9.933333333333334
4.933333333333334,13.3
-4.966666666666667,-39.016666666666666
-4.983333333333333,-37.15
5.25,100.41666666666667
5.333333333333333,115.75
5.383333333333334,100.38333333333334
5.5,21.716666666666665
5.533333333333333,102.18333333333334
5.583333333333333,-0.1
5.633333333333333,100.48333333333333
5.7,-55.233333333333334
-5.7,-36.233333333333334
5.8,-0.35
5.8,102.13333333333334
-5.85,13.433333333333334
5.933333333333334,-4.216666666666667
5.983333333333333,80.33333333333333
6.0,-58.28333333333333
-6.066666666666666,105.88333333333334
6.083333333333333,-0.25
-6.133333333333334,106.83333333333333
6.166666666666667,-0.55
-6.183333333333334,106.83333333333333
6.2,-1.6666666666666665
-6.466666666666667,-76.46666666666667
6.483333333333333,2.6166666666666667
6.533333333333333,100.25
6.55,100.41666666666667
6.65,100.31666666666666
-6.8,39.28333333333333
6.816666666666666,79.86666666666666
6.883333333333333,80.58333333333333
6.916666666666667,79.85
6.95,80.21666666666667
-6.966666666666667,-34.833333333333336
7.2,2.066666666666667
-7.216666666666667,-39.31666666666667
-7.216666666666667,-79.45
-7.233333333333333,112.75
7.316666666666666,13.583333333333334
-7.333333333333333,-35.333333333333336
7.4,99.51666666666667
-7.516666666666667,112.55
-7.633333333333333,112.9
-7.733333333333333,110.4
7.766666666666667,4.566666666666666
-7.8,110.36666666666666
-7.85,-35.25
7.966666666666667,2.3
-8.116666666666667,-35.3
-8.2,114.35
-8.333333333333334,-36.416666666666664
8.45,16.7
8.483333333333333,76.91666666666667
-8.5,-35.36666666666667
-8.666666666666666,111.9
8.783333333333333,78.13333333333334
9.233333333333333,-5.716666666666667
9.366666666666667,77.58333333333333
9.4,80.4
9.516666666666667,-84.31666666666666
9.716666666666667,-75.11666666666666
9.866666666666667,-83.91666666666667
9.933333333333334,-84.08333333333333
